axes_hydrostatic_tank_level,main_hydraulic_tank_level,table_hydrostatic_tank_level,oil_level_of_coolant_tank,hydraulic_unit_oil_pump_22m2_current__r,hydraulic_unit_oil_pump_22m2_current__y,hydraulic_unit_oil_pump_22m2_current__b,vibration_of_hydraulic_unit_oil_pump_22m2,flow_of_hydraulic_unit_oil_pump_22m2,pressure_of_hydraulic_unit_oil_pump_22m2,hydraulic_unit_oil_pump_22m6_current__r,hydraulic_unit_oil_pump_22m6_current__y,hydraulic_unit_oil_pump_22m6_current__b,vibration_of_hydraulic_unit_oil_pump_22m6,flow_of_hydraulic_unit_oil_pump_22m6,pressure_of_hydraulic_unit_oil_pump_22m6,gearbox_oil_delivery_pump_39m2_current__r,gearbox_oil_delivery_pump_39m2_current__y,gearbox_oil_delivery_pump_39m2_current__b,vibration_of_gearbox_oil_delivery_pump_39m2,flow_of_gearbox_oil_delivery_pump_39m2,pressure_of_gearbox_oil_delivery_pump_39m2,gearbox_oil_delivery_pump_39m3_current__r,gearbox_oil_delivery_pump_39m3_current__y,gearbox_oil_delivery_pump_39m3_current__b,vibration_of_gearbox_oil_delivery_pump_39m3,flow_of_gearbox_oil_delivery_pump_39m3,pressure_of_gearbox_oil_delivery_pump_39m3,oil_delivery_pump_tp_x_pockets_40m2_current__r,oil_delivery_pump_tp_x_pockets_40m2_current__y,oil_delivery_pump_tp_x_pockets_40m2_current__b,vibration_of_oil_delivery_pump_tp_x_pockets_40m2,flow_of_oil_delivery_pump_tp_x_pockets_40m2,pressure_of_oil_delivery_pump_tp_x_pockets_40m2,oil_delivery_pump_tp_y_pockets_40m4_current__r,oil_delivery_pump_tp_y_pockets_40m4_current__y,oil_delivery_pump_tp_y_pockets_40m4_current__b,vibraton_of_oil_delivery_pump_tp_x_pockets_40m4,flow_of_oil_delivery_pump_tp_x_pockets_40m4,pressure_of_oil_delivery_pump_tp_x_pockets_40m4,vibraton_of_right_side_lead_screw,vibraton_of_left_side_lead_screw,temperature_of_right_side_lead_screw,temperature_of_left_side_lead_screw,vibraton_of_cross_rail_motor,temp_axes_hydrostatic_tank,temp_main_hydraulic_tank,temp_table_hydrostatic_tank,cs1000__axes_hydrostatics_tank,cs1000__main_hydraulic_tank,cs1000__table_hydrostatics_tank,dew_point,inclination__x,inclination__y,cross_rail_lub_tank_level,table_vibration,air_pressure_inlet_line,main_hydraulic_tank_22m5_flow,main_hydraulic_tank_22m5_pressure,table_hydrostatics_40m6_flow,table_hydrostatics_40m6_pressure,cross_rail_vfd_current,lub_pump_for_sw_220_tank,main_power_supply_current_y,main_power_supply_current_r,main_power_supply_current_b,main_power_supply_voltage_r,main_power_supply_voltage_y,main_power_supply_voltage_b,main_power_supply_total_power,main_supply_energy,entrytime
389.41333,228.44455,495.52588,778.8086,12.128906,12.309029,13.111979,0.46657985,0,145.40834,10.874566,10.670573,11.736111,0.95214844,4.981875,118.57096,2.3524306,2.49783,2.466363,1.1121962,8.720156,49.641926,2.2037761,2.3014324,2.2829862,1.2152778,20.916,24.793837,6.3943143,6.528863,6.9129777,3.1512227,139.69499,19.69401,6.3595924,6.299913,6.7762585,0.6582755,132.29,23.347078,0,0,30.967882,31.221066,0,40.060764,44.979744,36.212383,14,13,14,4.68967,0.28320372,0.1595056,124.35873,-0.21701455,5.963542,67.21029,11.845342,0,4.457827,0.14467593,115.58703,57.02099,53.39535,61.185997,409.25046,411.613,408.88382,24.406364,116127.92,44744.5404861111
389.10593,228.97424,494.84952,777.9622,12.126737,12.319879,13.111979,0.5163122,0,145.42644,10.842013,10.668404,11.707899,0.92321324,4.981875,118.96882,2.3491755,2.4967449,2.4641929,1.2758608,8.720156,49.96745,2.2081163,2.3036025,2.2873263,0.99283856,20.916668,24.911386,6.389974,6.534288,6.9140625,3.2371237,139.69,19.703053,6.309679,6.2565103,6.732856,0.672743,132.29,23.31995,0,0,30.967882,31.228298,0,40.077038,44.907406,36.12558,14,13,14,4.464699,0.30273557,0.17252505,124.46615,-0.21520555,5.966073,66.904724,11.818214,0,4.4487844,0.14467593,115.433304,56.848103,53.51619,61.095806,409.25046,411.613,408.88382,24.406364,116127.945,44744.5405092593
388.7804,229.28476,495.55664,778.2877,12.133247,12.313368,13.098958,0.5126953,0,145.37218,10.865886,10.668404,11.729601,1.3183594,4.981875,118.4715,2.3502605,2.4924045,2.4609375,0.7242838,8.720156,49.949364,2.202691,2.300347,2.281901,0.97023296,20.916,24.938513,6.395399,6.5234375,6.904297,3.2154224,139.69,19.65784,6.356337,6.2868924,6.7610674,0.6790726,132.3,23.347078,0,0,30.96065,31.228298,0,40.093315,44.87847,36.04601,14,12,14,4.440104,0.30273557,0.13997376,125.34343,-0.21882206,5.963903,66.90234,11.80013,0,4.457827,0.14467593,115.27959,56.848103,53.51619,61.095806,409.45825,410.7511,409.08725,24.330202,116127.945,44744.5405324074
388.63568,229.50394,495.8333,777.9622,12.139757,12.309029,13.077257,0.48556858,0,145.3993,10.844185,10.635851,11.668837,1.2433088,4.981875,118.670425,2.3502605,2.489149,2.4576821,1.0760272,8.720156,50.003616,2.2037761,2.300347,2.2829862,1.1827257,20.916668,24.811922,6.395399,6.514757,6.8977866,3.306749,139.7,19.69401,6.32921,6.260851,6.7361107,0.656467,132.295,23.35612,0,0,30.96065,31.228298,0,40.109592,44.849537,36.11111,14,12,14,4.542101,0.30273557,0.1595056,123.7679,-0.21520555,5.9649887,66.904724,11.818214,0,4.4668694,0.14467593,115.08066,56.836548,53.485657,61.212112,409.45825,410.7511,409.08725,24.330202,116127.98,44744.5405555556
389.12396,228.49936,495.8026,778.48303,12.113715,12.298177,13.075087,0.4123264,0,145.40834,10.861546,10.657552,11.714409,1.2505425,4.981875,118.75181,2.3470054,2.4924045,2.4598522,1.2704355,8.720156,49.433952,2.202691,2.300347,2.284071,1.1176215,20.916,24.857132,6.3878036,6.5071616,6.8912764,3.1991463,139.705,19.675926,6.315104,6.25217,6.72309,0.69806135,132.29,23.338036,0,0,30.967882,31.228298,0,40.12587,44.813366,36.14728,14,1,14,4.7330728,0.28645992,0.13346136,125.08681,-0.21701455,5.964265,66.904724,11.836299,0,4.4487844,0.14467593,115.25246,56.836548,53.485657,61.212112,409.60852,411.15015,409.06772,24.281136,116127.98,44744.5405787037
388.4187,228.7916,494.6958,778.58075,12.124565,12.3046875,13.068576,0.46929252,0,145.38123,10.818142,10.631511,11.655815,0.87076825,4.981875,118.679474,2.3448353,2.4913197,2.4565973,0.7486979,8.720156,50.030743,2.2037761,2.3036025,2.2884116,1.0543258,20.916668,25.345413,6.3834634,6.504991,6.886936,3.1032987,139.705,19.703053,6.345486,6.2912326,6.7556424,0.6374783,132.30501,23.35612,0,0,30.967882,31.228298,0,40.115017,44.849537,36.19068,14,7,14,4.849537,0.3222674,0.13671756,124.68696,-0.21520555,5.965712,67.21029,11.827256,0,4.439742,0.14467593,115.25246,56.739086,53.259457,61.25843,409.60852,411.15015,409.06772,24.281136,116128,44744.5406018519
388.45486,228.64548,495.8026,778.09247,12.118055,12.282986,13.068576,0.5081742,0,145.36314,10.8463545,10.6380205,11.690538,0.9629991,4.981875,119.140625,2.3448353,2.4880643,2.454427,1.1555989,8.720156,49.397785,2.2016058,2.2992623,2.2851562,1.0796441,20.916,24.992765,6.3867188,6.4963107,6.87934,3.112341,139.705,19.69401,6.3031683,6.241319,6.7078996,0.63114876,132.30501,23.347078,0,0,30.967882,31.228298,0,40.13129,44.856773,36.197914,14,9,14,4.700521,0.30273557,0.1595056,124.46615,-0.21882206,5.966435,66.904724,11.809172,0,4.457827,0.14467593,115.442345,56.739086,53.259457,61.25843,409.8346,411.471,408.82983,24.231155,116128,44744.540625
388.7261,229.32129,494.72656,779.13416,12.120226,12.267796,13.038195,0.52354604,0,145.40834,10.815972,10.598958,11.629774,1.0706018,4.981875,119.04116,2.3491755,2.4880643,2.455512,1.5037254,8.720156,49.49725,2.2016058,2.297092,2.280816,1.0470921,20.916,24.793837,6.376953,6.4832897,6.8674045,3.153935,139.705,19.675926,6.3346357,6.2489147,6.7317705,0.66822195,132.30501,23.328993,0,0,30.967882,31.228298,0,40.115017,44.87847,36.161747,14,13,14,4.7641783,0.27994752,0.13997376,124.35873,-0.21701455,5.963903,67.21029,11.818214,0,4.439742,0.14467593,115.60511,56.86179,53.703728,61.111145,409.8346,411.471,408.82983,24.231155,116128.03,44744.5406481482
389.14206,228.7916,495.00323,777.6367,12.118055,12.272136,13.049046,0.49822772,0,145.3993,10.844185,10.6380205,11.677517,1.2107567,4.981875,118.86031,2.3448353,2.4913197,2.4576821,0.789388,8.720156,49.41587,2.202691,2.298177,2.2797308,1.1022497,20.916,24.739584,6.3823786,6.4876304,6.8739147,2.8862846,139.7,19.675926,6.32704,6.2554255,6.7220054,0.6655093,132.295,23.328993,0,0,30.967882,31.221066,0,40.104164,44.849537,36.16898,14,10,14,4.5211225,0.30273557,0.13997376,124.09614,-0.21701455,5.966435,66.904724,11.827256,0,4.439742,0.14467593,115.41522,56.86179,53.703728,61.111145,409.4975,411.3281,407.95728,24.41938,116128.03,44744.5406712963
389.14206,230.1615,495.49515,778.48303,12.000868,12.18967,12.890625,0.45120806,0,145.43547,10.705296,10.523004,11.503906,1.3310186,4.981875,118.82415,2.3383245,2.4793837,2.4424913,1.2152778,8.720156,49.397785,2.1972656,2.2927518,2.2753906,1.0913991,20.916,25.264034,6.312934,6.4225264,6.783854,2.8003833,139.69499,19.639757,6.2575955,6.189236,6.6351995,0.6347656,132.30501,23.347078,0,0,30.967882,31.228298,0,40.049915,44.856773,36.176216,14,12,14,4.518229,0.30273557,0.1562494,124.6989,-0.21701455,5.966073,66.904724,11.818214,0,4.4668694,0.14467593,115.75883,56.647198,53.506065,61.096977,409.4975,411.3281,407.95728,24.41938,116128.055,44744.5406944445
389.08783,230.1615,496.38672,778.58075,11.990017,12.18533,12.897136,0.43674046,0,145.38123,10.711805,10.536024,11.521267,1.0326244,4.981875,118.43533,2.3383245,2.4772136,2.4414062,1.0968244,8.720156,49.48821,2.200521,2.2916667,2.2775607,1.0235822,20.916,24.866175,6.314019,6.4257812,6.786024,3.0589917,139.69499,19.666883,6.285807,6.231554,6.6753473,0.6555628,132.29,23.347078,0,0,30.967882,31.221066,0,40.071613,44.87124,36.234085,14,12,14,4.4184027,0.3222674,0.13997376,124.460175,-0.21520555,5.9678817,66.90234,11.80013,0,4.457827,0.14467593,115.261505,56.647198,53.506065,61.096977,407.11804,408.833,406.5977,24.273647,116128.055,44744.5407175926
388.9612,229.17517,495.15695,777.5716,11.9921875,12.176649,12.884114,0.45482492,0,145.42644,10.694445,10.501303,11.488716,0.9593822,4.981875,118.923615,2.3383245,2.4739583,2.437066,0.65375435,8.720156,50.01266,2.2016058,2.2927518,2.2732205,0.9557653,20.915335,24.857132,6.3042536,6.419271,6.7751737,2.890806,139.69,19.675926,6.25,6.189236,6.6286893,0.6962529,132.295,23.35612,0,0,30.967882,31.228298,0,40.01736,44.885708,36.234085,14,7,14,4.3757234,0.30273557,0.113934875,123.481445,-0.21882206,5.969691,66.90234,11.827256,0,4.4668694,0.14467593,115.442345,56.148617,53.28223,60.73711,407.11804,408.833,406.5977,24.273647,116128.08,44744.5407407407
388.8889,228.84639,495.52588,778.22266,12.000868,12.174479,12.899305,0.5063657,0,145.3993,10.720487,10.531684,11.521267,0.8237486,4.981875,118.8784,2.3361545,2.4750435,2.4392362,1.199906,8.720156,49.877026,2.1961803,2.2905817,2.2753906,1.171875,20.916,25.065104,6.317274,6.435547,6.7914495,3.057183,139.7,19.666883,6.260851,6.201172,6.64822,0.6754557,132.295,23.328993,0,0,30.967882,31.228298,0,40.039062,44.89294,36.24132,14,7,14,3.9648438,0.27994752,0.13671756,124.46615,-0.21701455,5.969691,66.90234,11.827256,0,4.4487844,0.14467593,115.18012,56.148617,53.28223,60.73711,406.7849,408.93228,406.14456,24.256638,116128.08,44744.5407638889
388.7804,229.65005,495.8026,777.6041,11.983507,12.159288,12.886284,0.5145038,0,145.41739,10.711805,10.514323,11.508246,1.1709708,4.981875,118.78797,2.3361545,2.4728732,2.4392362,1.679145,8.720156,49.75043,2.18967,2.280816,2.265625,1.1176215,20.916,24.540653,6.3161893,6.4312067,6.7903643,2.9848452,139.7,19.684969,6.281467,6.2098527,6.6601562,0.6365741,132.30501,23.347078,0,0,30.967882,31.228298,0,40.049915,44.907406,36.291958,14,13,14,3.8454862,0.30273557,0.11718571,124.37663,-0.21882206,5.9682436,67.2079,11.827256,0,4.4668694,0.14467593,115.17108,56.31345,53.223957,60.854992,406.7849,408.93228,406.14456,24.256638,116128.11,44744.540787037
389.10593,229.81445,495.49515,778.22266,11.985677,12.163629,12.884114,0.49008968,0,145.36314,10.703125,10.501303,11.495226,1.2062355,4.981875,118.96882,2.3328993,2.4739583,2.4403212,0.736943,8.720156,49.931282,2.198351,2.2894964,2.2699654,1.163737,20.916,24.531612,6.3216143,6.4279513,6.7914495,3.1738281,139.705,19.65784,6.241319,6.174045,6.6232643,0.68992335,132.3,23.328993,0,0,30.967882,31.228298,0,40.071613,44.921875,36.342594,14,13,14,4.0357347,0.30273557,0.13671756,124.70486,-0.21520555,5.966073,66.904724,11.827256,0,4.4487844,0.14467593,115.76787,56.31345,53.223957,60.854992,407.5791,408.78497,406.5925,24.473385,116128.11,44744.5408101852
388.94315,228.91945,496.38672,778.3203,12.007378,12.183159,12.96007,0.4493996,0,145.40834,10.737847,10.544705,11.597221,1.2966579,4.981875,118.869354,2.3361545,2.469618,2.4457467,1.0769314,8.720156,49.66001,2.2016058,2.298177,2.2764757,1.2541595,20.916,24.784794,6.3541665,6.4160156,6.7871094,3.0427155,139.705,19.639757,6.3226995,6.217448,6.6644964,0.63295716,132.3,23.347078,0,0,30.967882,31.228298,0,40.049915,44.929108,36.306423,14,12,14,4.1644964,0.32551825,0.13997376,124.460175,-0.21701455,5.969691,67.2079,11.836299,0,4.457827,0.14467593,115.77691,56.341587,53.28324,60.666756,407.5791,408.78497,406.5925,24.473385,116128.13,44744.5408333333
389.8112,229.33955,495.49515,779.4922,12.1223955,12.243924,13.0338545,0.41775173,0,145.39026,10.844185,10.581597,11.621094,1.0434752,4.981875,118.95074,2.34592,2.4837239,2.455512,1.1266638,8.720156,49.379704,2.1961803,2.297092,2.2764757,0.9756583,20.916,24.974682,6.3932295,6.4876304,6.8804255,2.8220847,139.7,19.639757,6.311849,6.2272134,6.6937933,0.6817853,132.295,23.338036,0,0,30.967882,31.221066,0,40.06619,44.95081,36.313656,14,0.9487124,14,4.32798,0.29622316,0.1562494,124.07823,-0.21701455,5.968605,66.21484,11.827256,0,4.457827,0.14467593,115.8402,56.341587,53.28324,60.666756,407.78293,409.6109,407.73242,24.340782,116128.13,44744.5408564815
389.50375,229.66833,495.27997,777.86456,12.128906,12.235243,13.016493,0.45572916,0,145.39026,10.876736,10.60981,11.655815,0.9024161,4.981875,119.09541,2.3491755,2.484809,2.4587674,0.8074725,8.720156,49.461082,2.2048612,2.3025174,2.2775607,1.0597512,20.916,24.811922,6.3997397,6.4930553,6.87066,3.1141493,139.705,19.65784,6.317274,6.220703,6.6937933,0.7016782,132.295,23.347078,0,0,30.967882,31.228298,0,40.077038,44.994213,36.313656,14,7,14,4.493634,0.29296696,0.1595056,124.692924,-0.21882206,5.969691,66.90234,11.809172,0,4.457827,0.14467593,115.08066,56.960957,53.588547,61.386093,407.78293,409.6109,407.73242,24.340782,116128.16,44744.5408796296
389.63034,230.1615,494.6958,777.6041,12.126737,12.2265625,13.038195,0.48285592,0,145.37218,10.842013,10.579427,11.631945,0.8770978,4.981875,118.80606,2.34592,2.4902344,2.4620228,0.9467231,8.720156,49.470123,2.2048612,2.3046875,2.2797308,1.038954,20.915335,25.155527,6.40625,6.4930553,6.8945312,2.8284144,139.69499,19.6488,6.350911,6.24783,6.735026,0.66279656,132.295,23.365162,0,0,30.967882,31.221066,0,40.13129,44.986977,36.27749,14,7,14,4.609375,0.28320372,0.1595056,124.37663,-0.21701455,5.9682436,67.2079,11.827256,0,4.4487844,0.14467593,115.58703,56.960957,53.588547,61.386093,409.47903,410.64578,409.0513,24.340385,116128.16,44744.5409027778
389.12396,229.6866,494.35764,777.9622,12.128906,12.228733,13.044704,0.5307798,0,145.41739,10.885416,10.6119795,11.6796875,1.1302806,4.981875,118.83319,2.34592,2.489149,2.4631076,1.5136719,8.720156,49.433952,2.2037761,2.2992623,2.281901,1.0904949,20.916,24.76671,6.4073353,6.4941406,6.8912764,3.2109015,139.69,19.65784,6.3085938,6.2098527,6.700304,0.6347656,132.295,23.338036,0,0,30.967882,31.221066,0,40.109592,44.95081,36.24132,14,13,14,4.639034,0.30273557,0.1562494,124.758575,-0.21701455,5.968967,66.90234,11.827256,0,4.457827,0.14467593,115.442345,56.779495,53.585182,61.444946,409.47903,410.64578,409.0513,24.340385,116128.195,44744.5409259259
389.26868,228.9012,493.8043,778.93884,12.118055,12.235243,13.042535,0.5145038,0,145.3993,10.844185,10.588108,11.644965,1.304796,4.981875,118.58001,2.3470054,2.489149,2.4598522,0.8526837,8.720156,49.867985,2.200521,2.298177,2.2797308,1.0172527,20.915335,25.019894,6.3997397,6.4963107,6.8945312,3.178349,139.69499,19.675926,6.3302956,6.241319,6.7317705,0.70529515,132.295,23.35612,0,0,30.967882,31.221066,0,40.12044,44.921875,36.20515,14,13,14,4.849537,0.30273557,0.1595056,124.68099,-0.21701455,5.969691,66.90234,11.827256,0,4.4668694,0.14467593,115.18916,56.963737,53.669292,61.584396,408.9769,411.0191,408.90283,24.425545,116128.195,44744.5409490741
389.79312,229.13864,495.40292,779.4922,12.118055,12.230903,13.044704,0.4376447,0,145.43547,10.8723955,10.61632,11.684028,1.163737,4.981875,118.516716,2.34592,2.486979,2.4587674,0.9286386,8.720156,49.886066,2.202691,2.3036025,2.2862415,1.1058666,20.915335,24.965641,6.3997397,6.4930553,6.8847656,3.1530309,139.69,19.65784,6.3205295,6.219618,6.7122397,0.6854022,132.295,23.338036,0,0,30.967882,31.228298,0,40.13672,44.936344,36.161747,14,12,14,4.8423033,0.32551825,0.113934875,124.734695,-0.21520555,5.970052,67.2079,11.818214,0,4.4668694,0.14467593,115.41522,56.660156,53.68743,61.43508,408.9769,411.0191,408.90283,24.425545,116128.22,44744.5409722222
389.28674,228.97424,495.55664,777.86456,12.111546,12.233072,13.062065,0.41956016,0,145.42644,10.831163,10.590278,11.662326,1.0715061,4.981875,118.96882,2.34158,2.4880643,2.4587674,1.405165,8.720156,49.886066,2.2016058,2.300347,2.2851562,1.1221427,20.915335,24.920427,6.3964844,6.500651,6.8988714,3.3600981,139.7,19.666883,6.3031683,6.213108,6.7133245,0.6808811,132.30501,23.347078,0,0,30.967882,31.221066,0,40.115017,44.943577,36.219616,14,12,14,4.6788197,0.30273557,0.13671756,125.051,-0.21882206,5.969691,67.2079,11.827256,0,4.4487844,0.14467593,115.25246,56.692158,53.6879,61.360973,409.06058,411.13666,408.96243,24.39352,116128.22,44744.5409953704
388.45486,229.65005,495.8333,777.6041,12.128906,12.230903,13.057726,0.46025032,0,145.42644,10.883246,10.607638,11.681858,0.7441768,4.981875,118.670425,2.34375,2.484809,2.4609375,0.7459852,8.720156,49.714264,2.1994357,2.3036025,2.281901,0.9901259,20.915335,24.667246,6.40408,6.4941406,6.8999567,3.0716507,139.71,19.666883,6.3519964,6.25,6.744792,0.7152416,132.30501,23.338036,0,0,30.967882,31.228298,0,40.12587,44.958042,36.176216,14,13,14,4.5572915,0.30273557,0.149737,124.209526,-0.21520555,5.969329,66.90234,11.827256,0,4.457827,0.14467593,115.51469,56.751003,53.619167,61.32588,409.06058,411.13666,408.96243,24.3031,116128.25,44744.5410185185
388.7804,229.35782,496.07928,778.09247,12.1223955,12.228733,13.049046,0.50907844,0,145.41739,10.850695,10.5859375,11.6536455,1.0281032,4.981875,118.48054,2.3448353,2.4826388,2.455512,0.85810906,8.720156,49.904152,2.2016058,2.300347,2.2829862,1.1429398,20.915335,24.739584,6.392144,6.486545,6.8967013,2.9739945,139.7,19.684969,6.309679,6.2109375,6.706814,0.7224754,132.30501,23.35612,0,0,30.96065,31.228298,0,40.109592,44.900173,36.234085,14,7,14,4.52908,0.27994752,0.123698115,124.86003,-0.21701455,5.9704137,66.212456,11.827256,0,4.4487844,0.14467593,115.75883,56.81202,53.59245,61.558453,409.62704,411.3729,409.04086,24.304913,116128.25,44744.5410416667
388.59955,229.01077,494.14246,779.1666,12.146267,12.1875,13.042535,0.5054615,0,145.45355,10.894096,10.583767,11.671007,1.0796441,4.981875,119.06829,2.3448353,2.4826388,2.4609375,1.4413339,8.720156,49.45204,2.2059462,2.3090277,2.2884116,1.1791087,20.915335,25.155527,6.40625,6.47678,6.8988714,3.0128763,139.705,19.65784,6.3476562,6.2109375,6.7241755,0.6863064,132.295,23.31995,0,0,30.967882,31.228298,0,40.049915,44.900173,36.24132,14,13,14,4.434317,0.30273557,0.149737,124.68099,-0.21520555,5.969691,66.90234,11.818214,0,4.457827,0.14467593,115.17108,56.70752,53.571663,61.390236,409.62704,411.3729,409.04086,24.412827,116128.28,44744.5410648148
389.4676,228.95598,496.14075,778.25525,12.152778,12.202691,13.0598955,0.5163122,0,145.41739,10.883246,10.568577,11.666667,1.3680917,4.981875,118.8784,2.3448353,2.4858942,2.4652777,0.81561047,8.720156,49.388744,2.1972656,2.3014324,2.2786458,0.97927517,20.916,24.929472,6.4029946,6.484375,6.9140625,3.044524,139.69,19.666883,6.3368053,6.217448,6.7361107,0.69986975,132.30501,23.347078,0,0,30.967882,31.228298,0,40.039062,44.820602,36.29919,14,13,14,4.4075522,0.28645992,0.13671756,125.46278,-0.21701455,5.9704137,66.90234,11.836299,0,4.4668694,0.14467593,115.58703,56.68191,53.375423,61.518753,409.20938,411.56763,409.16064,24.38066,116128.28,44744.541087963
389.77502,229.4674,494.97253,777.89716,12.165798,12.18967,13.0598955,0.43945312,0,145.40834,10.909288,10.588108,11.681858,1.1944807,4.981875,118.75181,2.3480902,2.484809,2.467448,1.1483651,8.720156,49.470123,2.1950955,2.3036025,2.281901,1.1257595,20.915335,24.76671,6.420356,6.4930553,6.917318,2.8058088,139.7,19.675926,6.32921,6.1946616,6.711155,0.6872106,132.295,23.347078,0,0,30.967882,31.221066,0,39.984806,44.885708,36.29919,14,1,14,4.3489585,0.30273557,0.1595056,125.42697,-0.21520555,5.969691,67.2079,11.818214,0,4.457827,0.14467593,115.261505,56.646496,53.44286,61.722473,409.20938,411.56763,409.16064,24.38066,116128.305,44744.5411111111
388.4187,228.44455,495.52588,777.89716,12.163629,12.200521,13.081597,0.46657985,0,145.44452,10.900607,10.570746,11.694879,1.0859736,4.981875,118.95978,2.34592,2.4826388,2.466363,1.3662833,8.720156,49.877026,2.1950955,2.3025174,2.2775607,0.97927517,20.915335,24.676287,6.40408,6.482205,6.911892,3.0662253,139.69,19.6488,6.370443,6.235894,6.7578125,0.68449795,132.295,23.347078,0,0,30.967882,31.221066,0,40.00651,44.856773,36.263023,14,12,14,4.1905384,0.32551825,0.1562494,123.49338,-0.21701455,5.970052,67.2079,11.827256,0,4.457827,0.14467593,115.29767,56.639805,53.61552,61.517143,409.86853,411.96924,409.52795,24.419197,116128.305,44744.5411342593
388.59955,228.66373,495.21844,777.86456,12.172309,12.217882,13.096788,0.49913195,0,145.42644,10.887587,10.581597,11.690538,0.75321907,4.981875,118.55288,2.3448353,2.4858942,2.4641929,1.2632017,8.720156,49.904152,2.2037761,2.310113,2.2873263,1.1610243,20.915335,25.254992,6.4116755,6.4930553,6.923828,3.2063801,139.705,19.675926,6.332465,6.207682,6.7285156,0.6637008,132.295,23.328993,0,0,30.967882,31.228298,0,40.060764,44.87124,36.263023,14,13,14,4.16956,0.28645992,0.17578125,123.76194,-0.21701455,5.972584,67.2079,11.818214,0,4.4759116,0.14467593,115.08066,56.869255,53.498142,61.626984,409.86853,411.96924,409.52795,24.419197,116128.336,44744.5411574074
388.7623,228.99252,494.72656,778.25525,12.170139,12.2265625,13.094618,0.5298756,0,145.40834,10.885416,10.583767,11.703559,1.0561342,4.981875,118.914566,2.3404946,2.484809,2.4641929,0.9675203,8.720156,49.89511,2.2016058,2.3057725,2.281901,1.0344329,20.915335,24.947556,6.4008245,6.4876304,6.910807,3.0499494,139.705,19.666883,6.344401,6.2304688,6.745877,0.7025825,132.30501,23.338036,0,0,30.967882,31.228298,0,40.011936,44.936344,36.270256,14,7,14,4.338831,0.30273557,0.13671756,122.98014,-0.21701455,5.9747543,66.90234,11.845342,0,4.4668694,0.14467593,115.25246,56.63552,53.39183,61.755272,409.75623,411.25485,409.4185,24.350742,116128.336,44744.5411805556
389.66653,228.7916,495.77185,778.8411,12.183159,12.230903,13.092448,0.5226418,0,145.39026,10.878906,10.575087,11.677517,1.204427,4.981875,118.80606,2.3426647,2.4815538,2.4631076,1.3319228,8.720156,49.65097,2.202691,2.3068576,2.280816,1.1673539,20.915335,24.893301,6.4073353,6.4854603,6.9129777,3.2109015,139.69499,19.65784,6.3671875,6.231554,6.7513022,0.6356698,132.30501,23.347078,0,0,30.96065,31.228298,0,40.033638,44.943577,36.226852,14,13,14,4.2961516,0.30273557,0.113934875,125.188255,-0.21701455,5.9747543,66.90234,11.827256,0,4.4487844,0.14467593,115.921585,56.648876,53.50021,61.454617,409.75623,411.25485,409.4185,24.350742,116128.36,44744.5412037037
388.4006,228.66373,495.2492,778.1901,12.202691,12.224392,13.135851,0.47290945,0,145.40834,10.922309,10.601128,11.746962,1.3111256,4.981875,118.72468,2.34592,2.4837239,2.4652777,0.81380206,8.720156,49.379704,2.200521,2.3057725,2.2797308,1.0787399,20.914667,24.80288,6.40625,6.4746094,6.922743,2.960431,139.7,19.6488,6.346571,6.2065973,6.740452,0.6600839,132.31,23.338036,0,0,30.96065,31.228298,0,40.011936,44.958042,36.234085,14,13,14,4.3836803,0.32551825,0.14322996,124.62728,-0.21520555,5.9740305,66.212456,11.818214,0,4.4487844,0.14467593,115.442345,56.648876,53.50021,61.454617,409.76874,411.32947,409.85754,24.387032,116128.36,44744.5412268519
389.10593,229.30302,496.14075,778.77606,12.224392,12.265625,13.179253,0.515408,0,145.41739,10.911459,10.60981,11.744792,0.8752894,4.981875,118.79702,2.3491755,2.489149,2.4739583,0.9458189,8.720156,49.98553,2.1994357,2.312283,2.2829862,1.0054977,20.915335,24.965641,6.420356,6.513672,6.950955,2.9993129,139.69499,19.666883,6.3736978,6.2391496,6.7773438,0.6573712,132.295,23.347078,0,0,30.96065,31.228298,0,40.082466,44.958042,36.291958,14,2,14,4.434317,0.30273557,0.13671756,124.84809,-0.21701455,5.9762006,67.2079,11.818214,0,4.4487844,0.14467593,115.433304,56.74159,53.279488,61.887745,410.0123,411.988,409.5973,24.340786,116128.414,44744.5412962963
389.4857,229.32129,495.5874,778.77606,12.198351,12.243924,13.157552,0.5000362,0,145.40834,10.939671,10.627171,11.777344,0.958478,4.981875,119.02308,2.3480902,2.4858942,2.4707031,0.75683594,8.720156,49.96745,2.1972656,2.3046875,2.2764757,1.0127314,20.914667,24.974682,6.4127603,6.4963107,6.944444,2.898944,139.69,19.666883,6.3780384,6.2565103,6.7947044,0.6736473,132.295,23.35612,0,0,30.967882,31.221066,0,40.060764,44.96528,36.255787,14,0.51841,14,4.592014,0.29296696,0.113934875,125.08681,-0.21520555,5.9758387,67.2079,11.827256,0,4.4668694,0.14467593,115.30671,56.80925,53.30082,61.800873,410.0356,412.1227,409.726,24.312962,116128.414,44744.5413194444
